date,SoilMoi0_10cm_inst,SoilMoi10_40cm_inst,Tair_f_inst,Rainf_f_tavg,Evap_tavg
2002-04-01,28.256076611440847,83.98609239885235,282.7351352822498,1.8756715599250906E-4,3.838217387144709E-6
2002-04-02,28.41590873798783,88.7937824581418,279.9397428406889,2.788060768133832E-6,3.7982496598732835E-6
2002-04-03,28.283373226276485,85.58633571815994,287.0611213140563,8.080781420639354E-5,2.5572862550281074E-6
2002-04-04,26.856868119856294,84.49016597214349,278.59089568045016,9.752638503428744E-7,3.660776267278713E-6
2002-04-05,25.75400050523099,81.82874622193992,276.07900839933933,0.0,2.003633120319492E-6
2002-04-06,25.13275291422741,79.90482654420556,275.61757158666927,0.0,9.606696557594687E-7
2002-04-07,24.951338674902598,78.46121920381813,275.4026834694251,5.83575208511896E-6,1.2033598213861596E-6
2002-04-08,26.192293182212,78.31854622470986,280.1663488221986,4.034073194060389E-5,1.4730988612854759E-6
2002-04-09,27.798234129329465,79.96454392888616,287.2628252739013,1.0051820758916929E-4,3.1744261454544094E-6
2002-04-10,27.17841793050237,81.72832567521952,286.1085124556811,4.894551692043964E-5,3.4852660730566614E-6
2002-04-11,26.799291474838054,81.85416052020634,283.0624754409991,1.253628020178756E-7,3.290483071775167E-6
2002-04-12,27.130223719614474,81.57580117499923,281.1772752424658,4.412473592459345E-5,1.7704934311458695E-6
2002-04-13,26.68537698005938,80.878718534686,287.58479305055965,3.786490731602313E-5,1.3914712192583804E-6
2002-04-14,27.350156894774425,81.16911474947564,289.15428012656656,5.504247981225297E-5,3.151901655463842E-6
2002-04-15,27.716975264939283,82.12256165355994,290.6289142216101,5.8454683283651074E-5,3.526084296660492E-6
2002-04-16,26.489796147812008,81.80485923183309,293.99878847630487,7.179287722297252E-6,2.995477258552592E-6
2002-04-17,25.615803056782344,80.19070994193447,297.12735629522075,4.758245535890697E-7,2.578084600565854E-6
2002-04-18,25.772784436912843,79.01658209647226,297.2235310335587,2.434653640978283E-5,2.578832719351186E-6
2002-04-19,28.420532895895924,81.76707619538722,293.94359506088693,1.1831029061944344E-4,3.949134796101441E-6
2002-04-20,29.103151115075264,85.0329901863843,290.0812496296019,1.1660099194027572E-4,3.887137772907551E-6
2002-04-21,26.854454287123872,84.38120708616555,283.012225470631,1.4478892060086576E-8,3.042326585695609E-6
2002-04-22,28.37975567940986,83.46236961183573,281.2702770384132,1.1327434627208394E-4,2.278505152063336E-6
2002-04-23,27.139391584572504,84.02886195925106,279.7952421082671,2.0953166133141E-7,4.169286414690042E-6
2002-04-24,25.754748578436455,81.53792163375815,282.1910335973574,0.0,2.9308846802633096E-6
2002-04-25,25.552036788658604,79.81504437288066,281.67333597872687,1.0321503974304419E-5,1.447107679856743E-6
2002-04-26,24.945427569990738,78.5742589703965,281.3131452172916,0.0,7.112959897962024E-7
2002-04-27,24.665315542497858,77.45129072445992,282.15256252641103,5.821174006919652E-6,1.1894577344228693E-6
2002-04-28,30.562964607983595,85.11003982423163,283.93390367653876,2.9593978240277543E-4,2.0796281203748645E-6
2002-04-29,28.478981818246968,87.47379927018703,284.32294699636174,4.2948911513575397E-5,3.0681041108607436E-6
2002-04-30,27.500097365366752,84.87393432053537,280.03150001868096,2.0233046708537616E-5,3.840850095938571E-6
2002-05-01,26.264155350134054,82.60076109148898,283.8126232781322,0.0,3.1414147220056048E-6
2002-05-02,28.73540743422697,82.88423416419519,284.98016494308104,2.741716790755125E-4,2.1097981563899174E-6
2002-05-03,29.26154975589158,90.77550238858427,285.9323147494434,4.0382289772378375E-5,5.86872539917994E-6
2002-05-04,27.107767090004792,85.6364677046723,283.9060410471893,7.0341360274705984E-6,3.5958965994276913E-6
2002-05-05,26.04459224086953,82.64129491720475,286.8045810508225,0.0,1.66709880847633E-6
2002-05-06,27.142610710969382,81.49547365535847,288.10014250662203,6.391187618507471E-5,3.7465992433841876E-6
2002-05-07,26.929608412971596,81.87230344183527,289.0760994863384,2.168298182714304E-5,2.5483580746027044E-6
2002-05-08,27.599847360777037,81.97897866281795,290.2262723817045,6.589977212599171E-5,3.798873884602651E-6
2002-05-09,29.135201718373157,84.44413598294624,283.3562924830454,1.3055303886577016E-4,3.2222431161669205E-6
2002-05-10,27.85711710182532,85.41683625797484,288.86295739327386,2.2383377390508515E-5,4.924489010082319E-6
2002-05-11,26.414354525644104,82.92991130899313,287.37101789892193,4.636543271868087E-6,4.463165021416781E-6
2002-05-12,27.702798611885008,81.94161729636481,284.57598136157037,1.297667202134899E-4,1.6021427843155844E-6
2002-05-13,32.17098530993298,92.65796131949311,284.8175792039856,3.6953304053252283E-4,1.021913960650545E-6
2002-05-14,31.14871427188763,95.0305601940306,284.91055901761416,1.6026378885380883E-4,4.89429261491904E-6
2002-05-15,27.82772268028561,88.79935515713251,285.05193560356196,0.0,5.746876789600725E-6
2002-05-16,26.363277400074654,84.40013136649824,289.41949631985386,2.098944614151408E-7,2.185137344323004E-6
2002-05-17,28.116608370577126,83.32049061314726,293.0248157028158,1.1948522287135264E-4,5.400386001534776E-6
2002-05-18,28.49043811405554,85.33000974227382,282.5123231429852,8.613970528843894E-5,3.087942445445319E-6
2002-05-19,27.567486252193405,85.62460351304833,282.43753736188984,1.835422232258408E-7,4.365424843244741E-6
2002-05-20,26.096036704674873,82.6972279410249,282.8171191051956,3.389907736723013E-6,2.7961618204213388E-6
2002-05-21,25.44165914228535,80.63823075910986,282.72755677718914,0.0,1.2729460946597902E-6
2002-05-22,24.922450651908616,79.07228978139429,285.44136373474606,0.0,1.415198053944756E-6
2002-05-23,24.54906804832116,77.82526333288027,287.72726746410683,0.0,1.5484319797728254E-6
2002-05-24,24.3067878078974,76.81262782758647,291.235596749902,2.2860817279729477E-6,1.5936387109135018E-6
2002-05-25,24.656717974781046,76.16877339949393,289.69584724204833,1.3795580451854685E-5,2.3872350614313873E-6
2002-05-26,24.89495545138155,75.93473050965481,287.24155637393847,2.1812863833042743E-5,1.682692894395692E-6
2002-05-27,25.753588321655595,76.38609324030008,290.3029989680389,2.3948614263865916E-5,2.2377584698766816E-6
2002-05-28,27.6341334571939,78.61644547595827,291.05736596099933,1.149800119254711E-4,2.131922071557686E-6
2002-05-29,28.554770658387355,82.81609980600804,291.78376001040976,8.201652080082336E-5,3.136835806736961E-6
2002-05-30,27.56988755882887,83.33940335880168,292.16349683776696,3.394030451249039E-5,5.23934125935151E-6
2002-05-31,27.825926380610404,82.9838143703491,293.570217484849,6.44579787319649E-5,4.950040993759885E-6
2002-06-01,27.562301907501627,83.3048238628458,294.7602378825084,4.0688126482036325E-5,5.3096467524188E-6
2002-06-02,26.070006040910304,81.62341155603252,295.0716476239126,5.2668538250395065E-6,3.3316421582150484E-6
2002-06-03,25.576305922858,79.92216946644645,289.98155610982855,5.75257245817544E-6,2.0681341406590445E-6
2002-06-04,25.956755177641295,79.11211250325306,290.27366529479815,2.520352906366567E-5,2.7570964942729572E-6
2002-06-05,26.29969984371618,78.95283375440611,293.33713557663566,4.066395101858988E-5,3.000168738188913E-6
2002-06-06,30.582183546000863,87.85450770798333,294.451119616667,2.839582700234418E-4,2.8172503799590884E-6
2002-06-07,31.098076636684286,93.30668934039517,288.20217517057637,2.3270161381810857E-4,5.606325548149106E-6
2002-06-08,27.530120205438855,87.81731634215504,289.0124740399283,7.401055652004806E-8,4.424119037029075E-6
2002-06-09,27.242318105571822,84.4619412585739,291.08690327264384,3.2121107005038103E-5,3.53063369954598E-6
2002-06-10,26.081757235967395,82.3782481492981,294.75970595870604,7.89577860590087E-8,2.393881469482694E-6
2002-06-11,25.41615030193077,80.44916262664393,294.9790343433068,2.374274493312223E-6,2.0885793734164974E-6
2002-06-12,27.497857292598024,80.46273109214602,298.1445944592317,9.443288247637319E-5,4.409913932048188E-6
2002-06-13,29.19301779351952,84.17604527938964,289.76740903023995,1.3632490361074973E-4,3.4259017886531583E-6
2002-06-14,31.32573740211829,90.86072739573456,287.3438937305461,2.519540827522315E-4,3.3104658264392724E-6
2002-06-15,28.778354211973323,89.62630547193865,287.60538887285617,6.997935412255654E-5,2.978009857869291E-6
2002-06-16,28.018172744710714,87.28424998260739,290.6395476248145,5.742315188927454E-6,3.875941398785958E-6
2002-06-17,26.39520985847413,83.80536506672964,292.0575847374103,3.715534436162726E-6,4.169960732419811E-6
2002-06-18,26.26995343331611,81.6961963019459,292.56997865863076,2.244788966389523E-5,3.4840136460584323E-6
2002-06-19,26.598051418415157,80.98690292640222,293.2614703417453,3.021477498092607E-5,3.2940504501561374E-6
2002-06-20,25.843041865366427,80.31104163821578,293.45455038830596,0.0,2.243692364270415E-6
2002-06-21,25.037614198347505,78.98697338255225,293.5491144587937,0.0,1.8950333971562646E-6
2002-06-22,25.094580934670482,77.92228243785044,295.94758046333897,1.5256200345412924E-5,2.568985346196815E-6
2002-06-23,25.419254066447152,77.4992429184725,296.74256224619677,1.9402902059883338E-5,2.7397523943143148E-6
2002-06-24,26.294337572082682,77.8184554570583,298.7293084378607,4.542981645557415E-5,3.9373651343531566E-6
2002-06-25,25.97390442095834,78.35149347310329,296.2590560711783,2.0088818621178804E-5,3.1218535805285476E-6
2002-06-26,28.35190707083428,81.44387531532148,298.0183145729407,1.0684403151382463E-4,4.298715883382975E-6
2002-06-27,29.51192763235449,84.81279837173018,298.9518030815829,1.8215448776656872E-4,5.599716610109647E-6
2002-06-28,28.591926660260924,87.197885135862,296.694528061356,4.482641890050664E-5,5.172109729391145E-6
2002-06-29,27.642334135352467,85.00754317633395,296.77005141769047,2.3201715122927706E-5,5.92992855048564E-6
2002-06-30,26.02709885952026,82.37010623660125,296.80794394299346,4.6223615538295394E-7,3.212435670939829E-6
2002-07-01,26.34881276757233,80.67204952994878,297.2097509379123,3.693120054064238E-5,2.960037872405114E-6
2002-07-02,25.82430976928067,80.08508244416329,300.34151207111125,1.286972281192751E-6,2.364608807472708E-6
2002-07-03,25.045969271093686,78.79214632542593,302.1317658839565,0.0,1.962744317188683E-6
2002-07-04,24.720023474781367,77.5849388947902,301.997928508668,1.4998878396479725E-5,2.5654941107002784E-6
2002-07-05,25.086841955663033,77.03134676648948,298.82667626051284,4.604617398137999E-6,2.7682637969603407E-6
2002-07-06,24.52150053965385,76.43411951392183,295.0600293645129,1.2175461399170783E-6,2.0137577446527817E-6
2002-07-07,24.104117104120178,75.67490902299302,296.58148757008576,0.0,1.9823216565804156E-6
2002-07-08,24.435531857774876,75.11107424129595,297.7965627383431,1.4950131690608814E-5,2.4059854696724027E-6
2002-07-09,28.54429496624224,78.21158720635488,299.2931331745238,1.798278761482097E-4,6.783052650656573E-6
2002-07-10,27.300627414029,82.47818725908022,296.47580100993054,3.115817959032435E-5,5.810766684844278E-6
2002-07-11,26.535120634416163,81.49064624152271,293.4287666582495,1.0107850106228193E-6,4.315481397128376E-6
2002-07-12,25.325497035929896,79.66518820810444,293.8175160752752,0.0,1.7805453795174578E-6
2002-07-13,26.311272507921686,78.70521317937443,295.2066137469853,6.825194671755599E-5,3.769755869088216E-6
2002-07-14,28.325691655946592,81.11462605660068,295.321302912166,1.130714348652818E-4,4.325626913114776E-6
2002-07-15,27.40989107318164,83.43551458595297,297.52885094796136,6.403924889989164E-6,5.164004472790399E-6
2002-07-16,25.877225161227827,81.17362100404925,298.5026666243661,4.765798088781613E-6,3.6858817715481584E-6
2002-07-17,25.182010504689888,79.34528695058695,296.63914195843296,3.0306729004199604E-7,1.764234156178288E-6
2002-07-18,24.770333795874603,77.90268968969662,300.973642797143,8.094591215547907E-6,1.938769711936004E-6
2002-07-19,27.312361931108857,78.56188354894795,298.9131782149262,1.0095699072113916E-4,4.377015320738374E-6
2002-07-20,27.565313475113108,81.35642260548936,297.37543473457595,3.5331727872589733E-5,4.560681322308576E-6
2002-07-21,26.164629359987604,80.7376048306991,296.16745091742763,9.899307323607743E-6,3.4126555361595666E-6
2002-07-22,25.185400175230484,79.14544140254603,297.11992119862094,6.904023536955629E-7,1.7601698242032395E-6
2002-07-23,27.281848771590983,79.21494575037491,300.3792672270521,1.4409165224920476E-4,6.108685151249697E-6
2002-07-24,27.640069402931235,83.17540533624413,294.0629507583175,2.5001780960580157E-5,4.640592405273087E-6
2002-07-25,26.563743636601828,81.83270799138616,293.76014004911156,1.6521239820211978E-5,3.985674861016046E-6
2002-07-26,28.477812155570074,83.45457863115698,292.1222451242734,1.0057539648163233E-4,4.606296847297044E-6
2002-07-27,26.71874798696714,82.47190965637367,293.22097866893756,2.5229683448399276E-5,2.9676146900867344E-6
2002-07-28,28.847333198486968,84.64048946249768,296.3723937666196,1.0590402613007551E-4,3.2505786971689835E-6
2002-07-29,27.06438904513155,83.43179613178826,300.22558859470337,2.4801945680834407E-5,4.811120927456314E-6
2002-07-30,27.006270204810793,82.14545615807687,300.9269695835566,3.700079238753321E-5,4.382227619276041E-6
2002-07-31,26.014523860961592,81.05261097608582,299.6514085754556,1.0000000116860974E-7,3.061985845512857E-6
2002-08-01,25.27275600282372,79.41514287460447,300.2318246484117,4.192084556998069E-6,1.8204352645739463E-6
2002-08-02,26.40026057301222,78.665088381805,299.6643381244589,8.129511908707909E-5,4.097624149305272E-6
2002-08-03,27.270820396242165,80.72960588359581,298.8959463315778,3.293822447873472E-5,4.402052217250994E-6
2002-08-04,26.835035449911235,81.16548209077136,299.1922519653642,2.3000923280329577E-5,3.5412216937037504E-6
2002-08-05,27.04222205572204,80.5010336923725,299.4524346907724,8.301345535030583E-5,2.970721985034612E-6
2002-08-06,26.736168667634747,81.7934236350349,296.22934137107825,1.9505277223582396E-7,4.550991411573739E-6
2002-08-07,25.400621590324942,79.99675688328404,293.4583486592235,0.0,1.633628926121975E-6
2002-08-08,24.79503599383271,78.37468791951605,294.9081277570498,0.0,1.5562773800494844E-6
2002-08-09,24.395452202467304,77.1037840025406,295.5497338287434,2.925461712666196E-7,1.5256810443352848E-6
2002-08-10,24.12769462062061,76.09300986820915,296.34173414889614,8.866094906454361E-7,1.517837325888909E-6
2002-08-11,23.853348316806603,75.24972906590764,297.6376842810799,1.4478892060086576E-8,1.4898081283240832E-6
2002-08-12,23.623580670922916,74.51201752433677,299.0962281239693,0.0,1.4696176130166356E-6
2002-08-13,23.43242769568451,73.86319044208777,300.80481222751587,7.338390505289002E-8,1.4712135815255537E-6
2002-08-14,23.311681923576895,73.28820500839355,301.3267513868991,4.302209524301021E-6,1.61536630844059E-6
2002-08-15,24.84572632520369,73.45611600448086,299.60758291762863,3.0744228716159485E-5,3.184687107274881E-6
2002-08-16,26.97959661861208,75.38557498499082,299.68275198018017,1.0222635211716074E-4,3.1818465795415953E-6
2002-08-17,26.41652293947567,78.3494858955645,299.8657842550555,1.3907651825409289E-5,3.959974221149393E-6
2002-08-18,25.20006428922386,77.78257415288356,299.8604524557068,2.5340040209665904E-6,2.49991068607784E-6
2002-08-19,24.818724906538908,76.75751976476181,299.0017023816273,1.037885895873789E-5,1.7276729024621634E-6
2002-08-20,28.57990625225459,80.7743260124428,296.9329172099171,1.5085085541947368E-4,4.597810968363466E-6
2002-08-21,26.204072262806758,81.57646579792758,296.532195803358,0.0,4.287730861791701E-6
2002-08-22,28.23298730070169,81.72753489552198,295.558476672009,1.1946454423505537E-4,4.8933911142917395E-6
2002-08-23,27.15213390642231,82.94427502312573,296.35097509701205,2.175814698077523E-5,3.347894306296194E-6
2002-08-24,27.526718547287594,82.15836750926317,293.0550908312633,5.7420546724491725E-5,1.7503548301251288E-6
2002-08-25,26.48310926029739,81.70516834913269,295.6176964752278,1.2761971946759025E-5,3.456315067706352E-6
2002-08-26,27.2636487049918,81.00907126957634,295.87276239319647,8.314323944754106E-5,3.6709352571051568E-6
2002-08-27,27.93301550631158,82.78838805347131,295.96045662671094,4.688937967707031E-5,3.941281882285299E-6
2002-08-28,31.27312270192169,91.83146937226871,293.98927995586143,2.9583466873568117E-4,4.393675744650723E-6
2002-08-29,31.47269550414073,92.34592806129153,291.40945112485053,2.7226912312941883E-4,3.011096777777371E-6
2002-08-30,29.64447221277886,92.17025803135692,290.7768664196488,6.467855936988309E-5,2.3776062846686646E-6
2002-08-31,28.68904474102413,88.11067968685582,292.4367377047174,7.90904068276237E-5,3.766361293800686E-6
2002-09-01,31.299520477455967,92.39126977442436,290.10982938177665,3.0155993786414395E-4,2.9202514651410693E-6
2002-09-02,28.79689949860988,90.5006361385134,291.0762364530941,2.552038314256978E-5,1.7601859675092221E-6
2002-09-03,27.407621283015345,85.93912385321545,294.04677064437664,2.215151784722392E-5,4.096990308889176E-6
2002-09-04,27.78338806736123,84.45904478611605,297.31782181470567,6.723202559418146E-5,4.580136300076909E-6
2002-09-05,26.94607411588402,83.65321372241017,295.30762870204796,0.0,4.754258502795933E-6
2002-09-06,25.723790614145727,81.51275530087915,292.85684848272075,1.0804089304003648E-6,1.927929153769242E-6
2002-09-07,25.13069675214058,79.75326228078876,293.43841882871766,0.0,1.3764892126585257E-6
2002-09-08,24.700963415382404,78.36771990693025,294.2922546869847,0.0,1.3192368120017654E-6
2002-09-09,24.373729348497218,77.2452944149128,296.7420051997444,0.0,1.3373776428972759E-6
2002-09-10,25.580689679349632,76.77507572627006,297.44577743006886,5.046213794237625E-5,2.9293439269465283E-6
2002-09-11,27.52319590586157,79.07258446927435,294.8399374768099,8.472256038149345E-5,5.430940979382564E-6
2002-09-12,26.496707916259762,80.47688971849105,289.75049770224376,0.0,3.2880623952329273E-6
2002-09-13,25.226135314297235,79.16439183217554,292.16645639867454,0.0,1.4287327173189845E-6
2002-09-14,25.828385561940536,78.06945398174678,294.96636246250927,7.380062835472255E-5,2.851167861107591E-6
2002-09-15,28.792495078335968,81.32174000199048,295.5000843863374,1.8936273516561235E-4,2.952591779888575E-6
2002-09-16,30.334146967663926,90.38364005780784,295.33661259069925,1.2949815417435956E-4,3.1360661054503785E-6
2002-09-17,27.263078412783173,86.30430864721615,293.7833187536073,3.5359498984044184E-7,4.512946678864492E-6
2002-09-18,26.785275758728186,83.21347374022794,293.2777138259606,2.2363292191105115E-5,3.1053462288940083E-6
2002-09-19,25.785971452818696,81.28165427738884,292.45708584345107,2.857651849513296E-6,2.1059493157956916E-6
2002-09-20,26.678509080630178,80.52280405895063,293.5122792588689,3.9363916853757936E-5,2.3982616175639325E-6
2002-09-21,25.661576555398018,79.88616067690083,294.64794728623843,2.727077832132348E-6,1.4401931256504922E-6
2002-09-22,25.316978600534725,78.70885034727232,295.6834136238199,1.1909894811773996E-5,1.8628717125502204E-6
2002-09-23,26.915326719862804,78.73720494172188,293.9903621623258,1.0249785892941836E-4,3.0986322400169804E-6
2002-09-24,27.928736452691478,82.92568075939973,291.61627390516776,4.1304388006956815E-5,4.944592264395381E-6
2002-09-25,28.705424039533707,83.65773543707614,291.5024783655333,1.2302437534102416E-4,4.027310854741212E-6
2002-09-26,31.61486555718495,91.29806180365168,289.4310876046133,3.463828329262287E-4,4.004200324400418E-6
2002-09-27,30.65132739990557,92.78966069284405,289.812193857963,1.9280007308702864E-4,1.7995551479783763E-6
2002-09-28,28.44033325819353,90.70778700292583,294.11908079766346,0.0,4.095209456470258E-6
2002-09-29,26.58517646286293,85.18242109796931,289.3179664309862,0.0,2.971862165628351E-6
2002-09-30,25.758907152040024,82.26598581600945,289.85525689842206,3.070250723233208E-7,1.3266620514950963E-6
2002-10-01,25.224277929139955,80.31414118542834,292.5432219895335,2.0755276906587787E-7,9.548079468282675E-7
2002-10-02,24.829121189570365,78.85511526143016,295.78943450847214,3.346306156966764E-7,9.731012007677684E-7
2002-10-03,25.189765356461418,77.82085199280588,296.1110833402045,3.745672889674294E-5,1.506109848134829E-6
2002-10-04,27.09941099061186,79.53766628054014,290.0800528413073,4.3728297291720395E-5,1.6858403714914164E-6
2002-10-05,25.527849514440376,79.29264598031156,295.9852062215277,4.629287823479415E-6,2.640165091196167E-6
2002-10-06,24.98635635778583,78.20037952513681,289.3694853367466,0.0,1.724279850848228E-6
2002-10-07,24.780431702143282,77.22669699072523,291.0425535015821,8.379782719438094E-6,1.0628937216271235E-6
2002-10-08,24.458040665196236,76.49056098958117,286.71295955124504,9.802110946551247E-8,9.35886874976187E-7
2002-10-09,27.738970155137203,78.99050065898643,286.1143557264182,1.3244459774906656E-4,2.8519784743575246E-6
2002-10-10,27.78334877295985,81.32050041661728,287.8206641365796,7.4214048650316E-5,1.8199185165762856E-6
2002-10-11,32.30029118721592,91.48246026353658,287.6370130554038,4.3830265898299264E-4,1.8508316406591095E-6
2002-10-12,29.85269614448648,92.9756545416598,289.5361962632957,6.374762439839223E-5,1.7153906111643977E-6
2002-10-13,27.31199693805624,86.94761253095238,288.20342252625636,1.4390501738275973E-6,1.1991463672306613E-6
2002-10-14,26.103267750199052,83.37802574942798,284.8568626544721,0.0,3.444079339117714E-6
2002-10-15,29.974649766504296,87.10788835510415,282.2958274177008,2.0871793513068323E-4,3.5375125559352026E-6
2002-10-16,31.847124275871817,92.90267143148861,286.05235479752434,3.050355381076777E-4,1.909827899171408E-6
2002-10-17,28.686930090267612,90.76068809730712,284.57229509580105,2.7398449583175668E-5,3.0381316991654146E-6
2002-10-18,27.281249431318216,86.18895773774399,283.80923598800297,0.0,3.175189795241615E-6
2002-10-19,28.036436408050456,84.3935003758735,284.76656412008884,7.901715162246412E-5,3.1531690243321517E-6
2002-10-20,27.378348946885882,84.18463122687427,285.5055368066148,2.1207915164757888E-5,3.2461157628724545E-6
2002-10-21,26.55500560448478,82.58693024728419,282.8950788754587,1.2287532847716706E-5,2.44646869641104E-6
2002-10-22,25.714759011381847,80.97220820927681,281.16968538389983,1.0034300388566276E-6,1.5722376971256508E-6
2002-10-23,25.751067788116536,79.70252332460913,282.38040531530856,1.7704057400784455E-5,1.2135385969968724E-6
2002-10-24,26.81490116572317,79.50099806169092,278.5396992625536,8.485847427144199E-5,2.1437170542743948E-6
2002-10-25,28.33568441144395,83.66527660037724,280.774566489348,6.318987323533949E-5,2.332579470021301E-6
2002-10-26,27.607404371679305,82.97556182136636,284.86848920756717,8.117245680850374E-5,8.801548634403898E-7
2002-10-27,27.19503099748516,83.50251850540846,284.2537361084628,0.0,2.7280226849404794E-6
2002-10-28,27.547058900616722,82.32110639989847,282.1322360479108,7.933238594169854E-5,2.7961183098588453E-6
2002-10-29,27.716639878567413,83.60993285166556,279.12051560696324,2.9540039137964772E-5,2.8175785836607715E-6
2002-10-30,29.17832838576828,84.43740498484911,277.02089874348104,1.72860351253527E-4,2.5025030906379896E-6
2002-10-31,28.192988408272374,87.05847530314664,277.58216588163754,2.2091590199844684E-5,2.698530866803649E-6
2002-11-01,26.577307039326286,83.84204983270891,277.9122883738817,0.0,1.916143818235615E-6
2002-11-02,25.604449465910175,81.3231630149177,275.9343538712071,0.0,1.6551993588044533E-6
2002-11-03,25.048098994433726,79.52201380264161,277.098487552049,0.0,1.2802993788588625E-6
2002-11-04,24.64968716060266,78.15896244099399,277.5382611518799,1.0000000116860974E-7,6.763832523797994E-7
2002-11-05,25.35679999882439,77.39909759360442,278.9263251714782,2.9989708705539855E-5,1.1622023815306417E-6
2002-11-06,26.567593647496366,77.78471585880168,281.6247151961113,8.831253338013566E-5,-5.647384468385892E-7
2002-11-07,26.772751478532374,80.6339603715962,278.7585494310686,0.0,2.865595966570235E-6
2002-11-08,27.9239253343567,81.3933682403967,278.4896097711649,1.1219960554993753E-4,5.459882554424682E-6
2002-11-09,26.661787722544805,82.29921033954874,284.171873711659,0.0,2.2215824208850404E-6
2002-11-10,26.642102238999822,80.87415943799988,287.50583264192363,3.837146934318126E-5,7.050267426331683E-7
2002-11-11,29.255719127000795,83.96963980078384,290.53461514676775,1.6227493276555426E-4,-2.6655607929675255E-6
2002-11-12,30.966152845397787,89.93874318870203,285.28576829251006,2.393800787391795E-4,1.5927204144057726E-6
2002-11-13,29.929558967852028,91.26560356120007,281.4981323081145,9.258241737617726E-5,1.6036243568841127E-6
2002-11-14,27.640905737562356,87.38657147651611,279.87358540155014,9.486478037589202E-7,1.8999929291310471E-6
2002-11-15,26.835255781390106,83.89252735631133,283.54430073358134,2.3081694784877378E-5,1.8169341911914067E-6
2002-11-16,27.772013802641617,82.97608092214941,280.9329977312314,8.569729625306395E-5,1.170082761066895E-6
2002-11-17,32.05096104906228,95.88398026036086,278.2734937843987,4.0692683946068516E-4,1.2980103873380748E-6
2002-11-18,27.782034388318227,88.95521648074833,277.6550366243146,4.0000000467443897E-7,2.236692663272173E-6
2002-11-19,27.275542855577292,84.7799816081266,277.01952883436064,5.638384083080128E-5,1.501521658689918E-6
2002-11-20,27.07566233109044,84.02028754644469,281.0897876266439,0.0,1.1635593902207555E-6
2002-11-21,28.378393550661432,83.7209630478026,280.4927366553636,1.0196543439573395E-4,8.609547909099882E-7
2002-11-22,29.360781501025194,86.3095892551392,282.7317049937386,1.3043974299078417E-4,6.567904317204506E-7
2002-11-23,27.8594409821845,86.92141953118558,277.53867036119925,1.1109300334700587E-5,2.860838684752268E-6
2002-11-24,26.319944895037246,83.5586534766849,277.2591464966142,0.0,2.047526458596924E-6
2002-11-25,25.773461233657393,81.23194160562076,279.3007606365436,1.2566326130771307E-5,8.490351382771417E-7
2002-11-26,26.912043755161417,80.9919097014656,279.2871382016305,3.838040989207467E-5,1.5629676348821715E-6
2002-11-27,25.600610954465836,80.18351622810465,275.5754061173008,1.1117744252092328E-6,1.1150080499310758E-6
2002-11-28,25.118815862409043,78.51966227830872,269.99149976745446,0.0,1.2628061526655526E-6
2002-11-29,25.330769506167613,76.99704736392543,271.33267936605887,9.248865493247654E-5,4.337506732909335E-6
2002-11-30,29.74982693956521,79.22233525178048,278.57013108547886,1.1289244813176172E-4,4.00255832290581E-6
2002-12-01,27.32020528083741,83.85957682667431,274.07916461068913,0.0,6.037034848479936E-6
2002-12-02,26.805013641518464,81.05191036012997,272.6750066349563,1.0283054170532932E-4,1.4270387291521235E-5
2002-12-03,28.134266649512938,78.89506615309098,270.27428780507915,0.0,1.772822521871606E-5
2002-12-04,28.048913950655894,77.34378752293247,267.5142513063778,1.4654748806642219E-5,1.0856658280744936E-5
2002-12-05,28.197233416474273,76.9074261345775,270.176068952656,2.297620074166166E-4,6.688716915729584E-6
2002-12-06,28.437709451036273,76.68659783919443,270.89155381336064,5.633146408920366E-6,7.978812024071948E-6
2002-12-07,29.435448271618036,76.46056665908692,269.64992102469495,0.0,8.281788879234189E-6
2002-12-08,31.061867847291655,76.2408936231306,273.13933875252513,0.0,8.414512993684154E-6
2002-12-09,36.340074997149536,76.08387816738643,267.8343574302492,0.0,1.300643671465326E-5
2002-12-10,36.58817984749585,75.93954135623015,268.82933910037724,7.697968536943054E-5,7.466393153399406E-6
2002-12-11,39.78405487946281,77.60941524052681,273.1257849217719,4.1165767908084023E-4,7.655163453411163E-6
2002-12-12,44.92274304996379,100.19968108325646,276.9400903706815,4.994723101816214E-7,1.1022046631039918E-5
2002-12-13,43.950561392590366,109.19622341749849,275.90582911509006,2.710221923204596E-4,7.506228750168456E-7
2002-12-14,34.324324786505784,113.7604274498127,280.90055110397947,1.1108423436384911E-4,-1.2394948148335722E-5
2002-12-15,28.967128376218447,96.5951237540132,277.6648258420597,6.242249512218759E-6,2.594694598816315E-6
2002-12-16,27.10279649417444,87.92213959303884,276.3404636835989,2.9108179053267876E-6,1.8725820435708668E-6
2002-12-17,26.315072384232895,83.72248488051281,270.38119490731674,0.0,4.4806257244755095E-6
2002-12-18,26.264851884665777,80.96531411525756,269.92283884013233,0.0,2.4075605745620745E-6
2002-12-19,26.315440260955082,79.98133753472078,273.970162585417,1.735953181839363E-5,1.6310197804344319E-6
2002-12-20,26.324420440794608,80.24955775681146,283.7226465874423,3.1333311410153306E-5,-8.899752450297527E-6
2002-12-21,26.413156081629932,80.76884804677837,277.3602027591112,7.598944822314533E-8,2.6387819189351836E-6
